"","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","PARENT1_Yes","MSTATUS_Yes","SEX_M","EDUCATION_Bachelors","EDUCATION_High.School","EDUCATION_Masters","EDUCATION_PhD","JOB_Blue.Collar","JOB_Clerical","JOB_Doctor","JOB_Home.Maker","JOB_Lawyer","JOB_Manager","JOB_Professional","JOB_Student","JOB_Unknown","CAR_USE_Commercial","CAR_TYPE_Minivan","CAR_TYPE_Panel.Truck","CAR_TYPE_Pickup","CAR_TYPE_Sports.Car","CAR_TYPE_SUV","CAR_TYPE_Van","RED_CAR_yes","REVOKED_Yes","URBANICITY_Rural","AGE_sin","TIF_sin","BLUEBOOK_sin","CAR_TYPE_AMT_BIN","EDUCATION_AMT_BIN","JOB_TYPE_AMT_BIN","INCOME_AMT_BIN","YOJ_AMT_BIN","HOME_VAL_AMT_0_10K_BIN","HOME_VAL_AMT_60K_400K_BIN","OLDCLAIM_AMT_0_2K_BIN","OLDCLAIM_AMT_2K_10K_BIN","CLM_FREQ_AMT_BIN","MVR_PTS_AMT_BIN","CAR_AGE_AMT_BIN","TRAVTIME_AMT_BIN"
"7329",3350,0,51,0,6,72037,0,13,19980,4,0,0,0,8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.670229175843375,-0.756802495307928,-0.504909253815982,1,1,0,1,0,1,0,1,0,1,1,0,1
"7333",2902,1,44,2,10,2141,161160,53,10070,1,40958,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.0177019251054136,0.841470984807897,-0.930415628113386,0,1,0,1,1,0,1,0,0,1,1,1,0
"7337",3398,0,59,0,9,51425,189235,19,12540,1,0,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.636738007139138,0.841470984807897,-0.945091061483345,0,1,1,1,1,0,1,1,0,1,0,1,1
"7340",2637,0,47,0,13,50323,183327,5,7620,1,5513,2,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.123573122745224,0.841470984807897,-0.997755086164609,0,1,1,1,1,0,1,0,1,1,1,1,1
"7341",6764,0,42,0,14,41901,0,35,17520,6,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.916521547915634,-0.279415498198926,0.614876275504487,0,0,0,1,1,1,0,1,0,1,1,0,0
"7342",13606.813955,0,36,0,8,28591,0,29,5000,13,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.991778853443116,0.420167036826641,-0.987966438766777,0,1,0,1,1,1,0,1,0,1,1,1,0
"7343",1633.7258081,0,39,0,10,39512,0,29,7660,10,2054,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.963795386284088,-0.54402111088937,0.715339998587912,0,1,1,1,1,1,0,0,1,1,1,1,0
"7347",13787.409776,1,43,2,9,23035,0,62,15250,12,2213,3,2,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.831774742628598,-0.536572918000435,0.651272006528226,0,1,0,1,1,1,0,0,1,1,1,0,0
"7348",3304,0,48,0,13,34313,161160,50,10300,1,0,0,8,6,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.768254661323667,0.841470984807897,0.958675934707531,0,1,1,1,1,0,1,1,0,1,0,0,0
"7352",6005,0,63,0,0,0,89932,36,14590,10,7540,3,4,19,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.167355700302807,-0.54402111088937,0.429299232092181,0,0,0,1,0,0,1,0,1,1,0,0,0
"7353",5077,0,33,1,12,54480,180381,48,10250,6,31332,5,5,11,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.999911860107267,-0.279415498198926,0.85044397020355,0,1,1,1,1,0,1,0,0,0,0,0,0
"7355",2582,0,48,0,13,70682,263905,25,27800,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.768254661323667,-0.756802495307928,-0.0465915108650422,0,1,1,1,1,0,1,1,0,1,1,1,0
"7359",2440,0,51,0,13,147923,388763,5,26470,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0.670229175843375,0.841470984807897,-0.872208364527629,1,0,0,0,1,0,1,1,0,1,1,1,1
"7364",3884,0,41,1,13,24660,147588,25,16230,1,5330,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,-0.158622668804709,0.841470984807897,0.507560879974759,1,1,1,1,1,0,1,0,1,1,1,1,0
"7367",1157,0,53,0,12,46396,164037,29,22340,10,0,0,0,11,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.395925150181834,-0.54402111088937,-0.13423389787158,1,0,1,1,1,0,1,1,0,1,1,0,0
"7368",1824,0,48,0,12,17224,106948,28,9680,6,0,0,1,9,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.768254661323667,-0.279415498198926,-0.683855774829936,0,1,0,1,1,0,1,1,0,1,1,0,0
"7371",4454.2372228,0,40,3,0,0,0,38,6690,3,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.745113160479349,0.141120008059867,-0.999767682319411,0,0,0,1,0,1,0,1,0,1,1,0,0
"7380",4226,0,39,0,0,0,0,55,5400,5,27973,3,6,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.963795386284088,-0.958924274663138,0.38736481184216,0,1,0,1,0,1,0,0,0,1,0,0,0
"7387",343.84782837,0,61,2,16,113754,354907,44,19560,1,44029,4,6,18,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.966117770008393,0.841470984807897,0.429680347267457,0,0,1,1,1,0,1,0,0,0,0,0,0
"7388",2979,1,37,3,14,54046,0,22,22860,3,1361,2,6,13,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-0.643538133356999,0.141120008059867,0.97985620588481,0,0,1,1,1,1,0,1,0,1,0,0,0
"7389",5548,0,50,0,9,76091,246609,53,38500,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.262374853703929,0.841470984807897,0.216247851967423,1,1,1,1,1,0,1,1,0,1,1,1,0
"7393",52489.751433,1,58,2,16,108047,261777,29,18100,1,4646,2,3,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.992872648084537,0.841470984807897,-0.959359232762341,0,0,1,1,1,0,1,0,1,1,0,0,0
"7394",4600,0,62,0,14,144823,370308,17,22180,4,0,0,0,15,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.739180696649223,-0.756802495307928,0.348401914264126,0,0,0,0,1,0,1,1,0,1,1,0,1
"7397",5084,0,47,0,14,28750,161160,5,6200,7,11068,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.123573122745224,0.656986598718789,-0.997763153807204,0,1,1,1,1,0,1,0,0,1,1,1,1
"7400",5219,0,60,0,13,54046,0,25,7500,1,6795,1,5,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-0.304810621102217,0.841470984807897,-0.851235899346026,0,0,1,1,1,1,0,0,1,1,0,0,0
"7403",2358,0,57,3,10.4982474360639,0,51038,32,16720,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.436164755247825,0.841470984807897,0.429462576533574,0,1,0,1,1,0,0,1,0,1,1,1,0
"7404",3921,0,49,0,12,55015,194953,23,6400,4,3034,2,5,7,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.953752652759472,-0.756802495307928,-0.544476309619657,0,0,1,1,1,0,1,0,1,1,0,0,0
"7411",2776,0,51,0,9,163219,0,26,11940,3,0,0,1,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.670229175843375,0.141120008059867,0.929729021915924,0,0,1,0,1,1,0,1,0,1,1,0,0
"7412",5317,0,60,0,5,17461,175587,30,11240,10,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.304810621102217,-0.54402111088937,-0.579825539523472,0,1,0,1,0,0,1,1,0,1,1,1,0
"7417",2107,0,47,0,11,56731,213116,26,7170,1,8547,1,0,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.123573122745224,0.841470984807897,0.774272360847652,0,1,1,1,1,0,1,0,1,1,1,0,0
"7421",3332,1,41,2,14,77432,191042,43,18110,1,0,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.158622668804709,0.841470984807897,0.958487050164134,0,0,1,1,1,0,1,1,0,1,1,0,0
"7424",2024,0,47,0,0,0,113253,5,6200,1,4962,1,6,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.123573122745224,0.841470984807897,-0.997763153807204,0,1,0,1,0,0,1,0,1,1,0,0,1
"7426",3277.9714242,1,41,1,10.4982474360639,50008,219814,37,10600,1,9995,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.158622668804709,0.841470984807897,0.263247394606515,0,1,0,1,1,0,1,0,1,1,1,1,0
"7431",6623,0,27,3,8,35263,0,10,20150,6,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.956375928404503,-0.279415498198926,-0.17438397721541,0,1,0,1,1,1,0,1,0,1,1,1,1
"7432",16802.651202,1,51,1,17,48882,179926,35,11510,6,42970,1,3,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0.670229175843375,-0.279415498198926,-0.714201586312145,0,1,0,1,1,0,1,0,0,1,0,1,0
"7433",3850,0,46,0,0,0,0,35,1500,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.901788347648809,-0.961397491879557,-0.993901956906654,0,1,0,1,0,1,0,1,0,1,1,1,0
"7434",5268,1,46,0,13,56237,210027,42,7440,1,16165,2,2,8,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.901788347648809,0.841470984807897,0.6507686161492,0,1,1,1,1,0,1,0,0,1,1,0,0
"7442",4637,0,46,0,12,113004,323383,15,29370,3,4174,2,3,15,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.901788347648809,0.141120008059867,0.681432697447942,1,0,1,1,1,0,1,0,1,1,0,0,1
"7448",6909,0,46,0,0,0,0,97,18610,6,0,0,2,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.901788347648809,-0.279415498198926,-0.713779471728429,1,0,0,1,0,1,0,1,0,1,1,0,0
"7449",5854,0,52,0,13,54046,145692,28,16530,1,5828,1,5,11,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.986627592040485,0.841470984807897,-0.872620903813393,1,0,1,1,1,0,1,0,1,1,0,0,0
"7450",838,0,26,1,5,49485,174530,23,17800,8,5269,1,6,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.762558450479603,0.989358246623382,-0.260920142388146,0,0,0,1,0,0,1,0,1,1,0,0,0
"7451",3305,0,57,0,13,40264,0,57,19260,6,0,0,3,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.436164755247825,-0.279415498198926,0.893266107475366,1,1,1,1,1,1,0,1,0,1,0,0,0
"7452",3621,0,30,0,9,34581,0,51,16110,1,3062,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.988031624092862,0.841470984807897,-0.087017416149835,0,1,1,1,1,1,0,0,1,1,1,1,0
"7453",7558,0,49,0,10.4982474360639,47513,0,16,7620,6,9921,3,3,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.953752652759472,-0.279415498198926,-0.997755086164609,0,0,1,1,1,1,0,0,1,1,0,0,1
"7459",3386,1,38,1,7,64160,0,43,21530,6,1913,1,4,8,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.296368578709385,-0.279415498198926,-0.617487870713736,1,1,1,1,1,1,0,1,0,1,0,0,0
"7470",2818,0,54,0,13,39480,0,41,22610,1,0,0,4,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.558789048851616,0.841470984807897,0.0423152474153734,0,0,0,1,1,1,0,1,0,1,0,0,0
"7473",2451,0,39,0,12,12179,107069,51,2720,10,0,0,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.963795386284088,-0.54402111088937,-0.580414823660284,0,1,0,1,1,0,1,1,0,1,0,1,0
"7474",708,0,59,0,12,106523,0,42,12150,8,0,0,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.636738007139138,0.989358246623382,-0.994001268666081,0,0,1,1,1,1,0,1,0,1,1,0,0
"7476",3646.3991284,0,60,0,13,55260,187662,36,16450,1,1064,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.304810621102217,0.841470984807897,0.58173960176776,0,1,1,1,1,0,1,1,0,1,1,0,0
"7477",17628.365886,0,47,1,10,82633,0,45,14460,6,15697,2,0,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.123573122745224,-0.279415498198926,0.682358758123244,0,0,1,1,1,1,0,0,0,1,1,0,0
"7478",5530,0,29,1,0,0,0,40,15610,4,7857,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.663633884212968,-0.756802495307928,0.542907728870994,0,1,0,1,0,1,0,0,1,1,1,1,0
"7481",4929,0,51,0,6,42313,0,27,14340,4,0,0,4,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.670229175843375,-0.756802495307928,0.980000428426256,0,0,1,1,0,1,0,1,0,1,0,0,0
"7482",4112.1434276,0,55,0,0,0,0,48,17050,6,2962,1,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.99975517335862,-0.279415498198926,-0.545234617879777,0,1,0,1,0,1,0,0,1,1,0,1,0
"7486",6124,0,24,4,13,27547,0,38,6650,6,0,0,4,6,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,-0.905578362006624,-0.279415498198926,0.682843401105423,0,1,1,1,1,1,0,1,0,1,0,0,0
"7487",6093,0,46,0,0,54046,0,43,21280,3,9303,2,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.901788347648809,0.141120008059867,-0.912205675699559,0,1,0,1,0,1,0,0,1,1,1,0,0
"7488",531,1,42,1,10,78372,286330,38,15120,11,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.916521547915634,-0.999990206550703,0.466599099360173,0,0,1,1,1,0,1,1,0,1,1,0,0
"7493",11193.087959,0,50,0,0,0,113870,12,29200,7,0,0,6,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.262374853703929,0.656986598718789,0.892886368647573,1,1,0,1,0,0,1,1,0,1,0,0,1
"7494",3844,1,41,2,13,65885,0,32,13660,1,4394,4,0,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.158622668804709,0.841470984807897,0.347723687156255,0,1,1,1,1,1,0,0,1,0,1,0,0
"7497",4570,0,42,0,10,55340,227741,44,34210,7,2773,1,5,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.916521547915634,0.656986598718789,-0.931164943086639,1,1,0,1,1,0,1,0,1,1,0,1,0
"7499",4572.7346576,2,46,0,0,0,0,25,7270,4,2280,3,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.901788347648809,-0.756802495307928,0.347214897369178,0,0,0,1,0,1,0,0,1,1,1,0,0
"7505",6961,0,44,0,9,53122,216534,23,11210,4,7312,1,0,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0177019251054136,-0.756802495307928,0.715550607760574,0,1,1,1,1,0,1,0,1,1,1,0,0
"7508",7881.9400713,0,28,2,12,38305,135831,42,21980,9,1310,1,6,15,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.270905788307869,0.412118485241757,0.988318186574429,0,0,0,1,1,0,1,1,0,1,0,0,0
"7509",4545,0,35,0,11,46416,183094,27,28290,4,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.428182669496151,-0.756802495307928,0.0418333648590088,1,1,0,1,1,0,1,1,0,1,1,1,0
"7511",3870,0,38,0,12,51773,185145,45,14610,4,0,0,1,10,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.296368578709385,-0.756802495307928,0.999727062938268,0,1,1,1,1,0,1,1,0,1,1,0,0
"7514",4652,0,34,0,11,27434,120044,45,13610,1,0,0,0,5,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.529082686120024,0.841470984807897,0.581543435525087,0,1,1,1,1,0,1,1,0,1,1,0,0
"7517",5209,0,43,2,15,6324,0,58,13180,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.831774742628598,0.841470984807897,-0.851488908348232,0,1,0,1,1,1,0,1,0,1,1,1,0
"7518",6969,0,46,0,12,24139,0,41,8510,3,5233,2,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.901788347648809,0.141120008059867,0.543413930123688,0,1,0,1,1,1,0,0,1,1,1,1,0
"7527",5413,0,55,0,15,81427,0,7,20320,8,21548,2,2,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.99975517335862,0.989358246623382,0.17776674285244,0,0,1,1,1,1,0,0,0,1,1,0,1
"7531",6457.3810496,0,39,2,14,40259,178724,35,18040,7,0,0,1,11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0.963795386284088,0.656986598718789,0.827692397242114,1,1,1,1,1,0,1,1,0,1,1,0,0
"7534",2301,0,55,0,11,70460,220405,35,21420,1,6440,1,0,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.99975517335862,0.841470984807897,0.582082811278662,0,0,1,1,1,0,1,0,1,1,1,0,0
"7543",2457,0,32,3,10,67399,185061,33,11520,7,0,0,0,21,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.551426681241691,0.656986598718789,0.218484045566181,0,0,1,1,1,0,1,1,0,1,1,0,0
"7545",5928,0,35,3,15,109104,0,68,5000,10,3349,1,6,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.428182669496151,-0.54402111088937,-0.987966438766777,0,1,1,1,1,1,0,0,1,1,0,0,0
"7546",3982,0,48,0,13,64049,202657,42,22930,3,0,0,0,17,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-0.768254661323667,0.141120008059867,0.466012438433169,1,0,1,1,1,0,1,1,0,1,1,0,0
"7551",1119,0,43,1,12,43574,0,21,20550,11,5769,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.831774742628598,-0.999990206550703,-0.746278077215177,0,1,0,1,1,1,0,0,1,1,1,1,0
"7555",4378,0,47,0,12,61352,223768,47,33510,6,1893,1,4,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.123573122745224,-0.279415498198926,0.97967520651094,1,0,1,1,1,0,1,1,0,1,0,0,0
"7560",11087.859058,0,50,0,14,62570,0,49,18760,6,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.262374853703929,-0.279415498198926,-0.999789248240643,0,1,0,1,1,1,0,1,0,1,1,0,0
"7564",1031,0,38,0,6,88981,252797,19,22450,7,4986,2,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.296368578709385,0.656986598718789,0.17794472534648,1,0,1,1,0,0,1,0,1,1,1,0,1
"7571",7756,1,45,2,8,75556,269688,26,31350,4,1435,3,1,8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.850903524534118,-0.756802495307928,-0.0468926249174051,1,0,1,1,1,0,1,1,0,1,1,0,0
"7572",7581,0,54,0,7,29567,195060,18,20200,6,2913,1,7,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.558789048851616,-0.279415498198926,-0.42662928881852,1,1,1,1,1,0,1,0,1,1,0,1,1
"7589",2489,0,47,0,11,19956,0,25,8200,8,25355,2,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.123573122745224,0.989358246623382,0.428809114528536,0,1,0,1,1,1,0,0,0,1,0,1,0
"7591",3060,0,46,0,12,46254,162914,30,10730,12,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.901788347648809,-0.536572918000435,-0.993988074064405,0,1,1,1,1,0,1,1,0,1,1,1,0
"7592",692.67996796,0,47,0,9,11802,0,29,1500,7,6838,4,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.123573122745224,0.656986598718789,-0.993901956906654,0,0,0,1,1,1,0,0,1,0,0,0,0
"7595",4101,0,57,0,14,68818,253974,46,23050,1,0,0,4,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.436164755247825,0.841470984807897,-0.134293640702,0,0,1,1,1,0,1,1,0,1,0,0,0
"7597",5846,0,56,2,11,38290,0,5,13250,6,7716,3,0,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.521551002086912,-0.279415498198926,-0.945071356987922,0,1,1,1,1,1,0,0,1,1,1,0,1
"7600",4274,0,58,0,14,113195,302154,21,18620,11,4020,2,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.992872648084537,-0.999990206550703,0.21789568426566,1,0,1,1,1,0,1,0,1,1,1,0,0
"7604",7400,0,50,0,14,60854,161160,28,28330,10,607,3,4,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.262374853703929,-0.54402111088937,-0.772361152905504,1,0,1,1,1,0,1,1,0,1,0,0,0
"7617",1946,1,42,2,10,26770,0,15,18900,1,0,0,0,8,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.916521547915634,0.841470984807897,0.177648084625384,1,1,0,1,1,1,0,1,0,1,1,0,1
"7618",5064,3,62,4,16,53698,161160,75,13070,1,3664,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.739180696649223,0.841470984807897,0.82745549296134,0,0,1,1,1,0,1,0,1,1,1,1,0
"7623",6040,0,32,4,15,51554,0,60,13990,1,2551,2,3,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.551426681241691,0.841470984807897,-0.468783934673903,0,0,1,1,1,1,0,0,1,1,0,0,0
"7625",5047,0,40,0,3,101059,302340,35,23780,1,3808,2,0,9,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.745113160479349,0.841470984807897,-0.959495222994293,1,0,1,1,0,0,1,0,1,1,1,0,0
"7627",2497,0,49,0,11,36552,171716,13,17030,4,2938,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.953752652759472,-0.756802495307928,0.542806464934703,0,1,1,1,1,0,1,0,1,1,1,0,1
"7633",864,0,25,2,11,44516,0,17,8450,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.132351750097773,0.841470984807897,-0.773432295121943,0,0,0,1,1,1,0,1,0,1,1,1,1
"7638",3200,0,35,0,7,20717,0,24,7070,10,5179,2,0,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.428182669496151,-0.54402111088937,0.988124440730162,0,1,1,1,1,1,0,0,1,1,1,0,0
"7641",8653,0,41,2,14,54046,205283,28,33800,4,0,0,3,12,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.158622668804709,-0.756802495307928,0.385140417328934,1,1,1,1,1,0,1,1,0,1,0,0,0
"7644",6833,0,60,0,12,65624,235124,31,16690,1,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.304810621102217,0.841470984807897,0.958521424165382,0,0,1,1,1,0,1,1,0,1,1,0,0
